2016-11-12 00:00:00,390
2016-11-12 01:00:00,356
2016-11-12 02:00:00,414
2016-11-12 03:00:00,411
2016-11-12 04:00:00,402
2016-11-12 05:00:00,468
2016-11-12 06:00:00,472
2016-11-12 07:00:00,472
2016-11-12 08:00:00,432
2016-11-12 09:00:00,463
2016-11-12 10:00:00,418
2016-11-12 11:00:00,452
2016-11-12 12:00:00,446
2016-11-12 13:00:00,385
2016-11-12 14:00:00,420
2016-11-12 15:00:00,379
2016-11-12 16:00:00,384
2016-11-12 17:00:00,396
2016-11-12 18:00:00,422
2016-11-12 19:00:00,449
2016-11-12 20:00:00,416
2016-11-12 21:00:00,416
2016-11-12 22:00:00,411
2016-11-12 23:00:00,409
