2016-12-26 00:00:00,732
2016-12-26 01:00:00,413
2016-12-26 02:00:00,704
2016-12-26 03:00:00,488
2016-12-26 04:00:00,483
2016-12-26 05:00:00,568
2016-12-26 06:00:00,803
2016-12-26 07:00:00,453
2016-12-26 08:00:00,685
2016-12-26 09:00:00,866
2016-12-26 10:00:00,563
2016-12-26 11:00:00,518
2016-12-26 12:00:00,712
2016-12-26 13:00:00,665
2016-12-26 14:00:00,583
2016-12-26 15:00:00,404
2016-12-26 16:00:00,438
2016-12-26 17:00:00,597
2016-12-26 18:00:00,751
2016-12-26 19:00:00,476
2016-12-26 20:00:00,422
2016-12-26 21:00:00,454
2016-12-26 22:00:00,464
2016-12-26 23:00:00,503
