2016-12-06 00:00:00,7220
2016-12-06 01:00:00,1597
2016-12-06 02:00:00,3051
2016-12-06 03:00:00,660
2016-12-06 04:00:00,641
2016-12-06 05:00:00,646
2016-12-06 06:00:00,658
2016-12-06 07:00:00,643
2016-12-06 08:00:00,612
2016-12-06 09:00:00,552
2016-12-06 10:00:00,504
2016-12-06 11:00:00,1051
2016-12-06 12:00:00,1037
2016-12-06 13:00:00,6080
2016-12-06 14:00:00,2249
2016-12-06 15:00:00,5322
2016-12-06 16:00:00,5195
2016-12-06 17:00:00,2586
2016-12-06 18:00:00,5634
2016-12-06 19:00:00,5411
2016-12-06 20:00:00,4877
2016-12-06 21:00:00,5138
2016-12-06 22:00:00,6384
2016-12-06 23:00:00,6292
