2016-10-24 00:00:00,317
2016-10-24 01:00:00,309
2016-10-24 02:00:00,332
2016-10-24 03:00:00,331
2016-10-24 04:00:00,374
2016-10-24 05:00:00,390
2016-10-24 06:00:00,423
2016-10-24 07:00:00,378
2016-10-24 08:00:00,358
2016-10-24 09:00:00,405
2016-10-24 10:00:00,411
2016-10-24 11:00:00,488
2016-10-24 12:00:00,590
2016-10-24 13:00:00,790
2016-10-24 14:00:00,1171
2016-10-24 15:00:00,645
2016-10-24 16:00:00,1079
2016-10-24 17:00:00,1090
2016-10-24 18:00:00,1074
2016-10-24 19:00:00,1177
2016-10-24 20:00:00,1316
2016-10-24 21:00:00,1423
2016-10-24 22:00:00,1376
2016-10-24 23:00:00,1175
