2016-10-29 00:00:00,1106
2016-10-29 01:00:00,414
2016-10-29 02:00:00,453
2016-10-29 03:00:00,411
2016-10-29 04:00:00,753
2016-10-29 05:00:00,470
2016-10-29 06:00:00,623
2016-10-29 07:00:00,475
2016-10-29 08:00:00,401
2016-10-29 09:00:00,392
2016-10-29 10:00:00,411
2016-10-29 11:00:00,401
2016-10-29 12:00:00,415
2016-10-29 13:00:00,334
2016-10-29 14:00:00,340
2016-10-29 15:00:00,349
2016-10-29 16:00:00,335
2016-10-29 17:00:00,392
2016-10-29 18:00:00,379
2016-10-29 19:00:00,455
2016-10-29 20:00:00,422
2016-10-29 21:00:00,344
2016-10-29 22:00:00,393
2016-10-29 23:00:00,408
