2016-10-10 00:00:00,345
2016-10-10 01:00:00,380
2016-10-10 02:00:00,403
2016-10-10 03:00:00,344
2016-10-10 04:00:00,362
2016-10-10 05:00:00,363
2016-10-10 06:00:00,347
2016-10-10 07:00:00,581
2016-10-10 08:00:00,377
2016-10-10 09:00:00,345
2016-10-10 10:00:00,419
2016-10-10 11:00:00,395
2016-10-10 12:00:00,375
2016-10-10 13:00:00,357
2016-10-10 14:00:00,403
2016-10-10 15:00:00,393
2016-10-10 16:00:00,412
2016-10-10 17:00:00,423
2016-10-10 18:00:00,406
2016-10-10 19:00:00,404
2016-10-10 20:00:00,346
2016-10-10 21:00:00,698
2016-10-10 22:00:00,476
2016-10-10 23:00:00,345
