2016-10-05 00:00:00,692
2016-10-05 01:00:00,498
2016-10-05 02:00:00,464
2016-10-05 03:00:00,416
2016-10-05 04:00:00,444
2016-10-05 05:00:00,409
2016-10-05 06:00:00,408
2016-10-05 07:00:00,421
2016-10-05 08:00:00,393
2016-10-05 09:00:00,402
2016-10-05 10:00:00,477
2016-10-05 11:00:00,403
2016-10-05 12:00:00,434
2016-10-05 13:00:00,640
2016-10-05 14:00:00,1357
2016-10-05 15:00:00,993
2016-10-05 16:00:00,980
2016-10-05 17:00:00,976
2016-10-05 18:00:00,1103
2016-10-05 19:00:00,685
2016-10-05 20:00:00,640
2016-10-05 21:00:00,950
2016-10-05 22:00:00,566
2016-10-05 23:00:00,634
