2017-08-06 00:00:00,2
2017-08-06 01:00:00,2
2017-08-06 02:00:00,3
2017-08-06 03:00:00,2
2017-08-06 04:00:00,2
2017-08-06 05:00:00,4
2017-08-06 06:00:00,2
2017-08-06 07:00:00,2
2017-08-06 08:00:00,3
2017-08-06 09:00:00,3
2017-08-06 10:00:00,2
2017-08-06 11:00:00,3
2017-08-06 12:00:00,3
2017-08-06 13:00:00,8
2017-08-06 14:00:00,2
2017-08-06 15:00:00,3
2017-08-06 16:00:00,3
2017-08-06 17:00:00,3
2017-08-06 18:00:00,2
2017-08-06 19:00:00,2
2017-08-06 20:00:00,3
2017-08-06 21:00:00,3
2017-08-06 22:00:00,2
2017-08-06 23:00:00,2
