2017-09-14 00:00:00,11
2017-09-14 01:00:00,12
2017-09-14 02:00:00,6
2017-09-14 03:00:00,6
2017-09-14 04:00:00,7
2017-09-14 05:00:00,15
2017-09-14 06:00:00,9
2017-09-14 07:00:00,9
2017-09-14 08:00:00,11
2017-09-14 09:00:00,7
2017-09-14 10:00:00,6
2017-09-14 11:00:00,9
2017-09-14 12:00:00,6
2017-09-14 13:00:00,9
2017-09-14 14:00:00,8
2017-09-14 15:00:00,7
2017-09-14 16:00:00,7
2017-09-14 17:00:00,7
2017-09-14 18:00:00,8
2017-09-14 19:00:00,13
2017-09-14 20:00:00,6
2017-09-14 21:00:00,7
2017-09-14 22:00:00,6
2017-09-14 23:00:00,6
