2017-10-18 00:00:00,12
2017-10-18 01:00:00,12
2017-10-18 02:00:00,8
2017-10-18 03:00:00,9
2017-10-18 04:00:00,9
2017-10-18 05:00:00,15
2017-10-18 06:00:00,9
2017-10-18 07:00:00,10
2017-10-18 08:00:00,12
2017-10-18 09:00:00,9
2017-10-18 10:00:00,10
2017-10-18 11:00:00,14
2017-10-18 12:00:00,10
2017-10-18 13:00:00,15
2017-10-18 14:00:00,11
2017-10-18 15:00:00,13
2017-10-18 16:00:00,11
2017-10-18 17:00:00,10
2017-10-18 18:00:00,11
2017-10-18 19:00:00,14
2017-10-18 20:00:00,9
2017-10-18 21:00:00,8
2017-10-18 22:00:00,8
2017-10-18 23:00:00,9
