2017-10-20 00:00:00,1245
2017-10-20 01:00:00,1180
2017-10-20 02:00:00,1342
2017-10-20 03:00:00,1077
2017-10-20 04:00:00,1001
2017-10-20 05:00:00,1265
2017-10-20 06:00:00,1257
2017-10-20 07:00:00,1334
2017-10-20 08:00:00,1538
2017-10-20 09:00:00,1565
2017-10-20 10:00:00,1436
2017-10-20 11:00:00,1544
2017-10-20 12:00:00,1723
2017-10-20 13:00:00,2834
2017-10-20 14:00:00,1855
2017-10-20 15:00:00,2220
2017-10-20 16:00:00,2143
2017-10-20 17:00:00,2224
2017-10-20 18:00:00,1631
2017-10-20 19:00:00,1615
2017-10-20 20:00:00,1605
2017-10-20 21:00:00,1596
2017-10-20 22:00:00,1138
2017-10-20 23:00:00,1240
