2017-10-12 00:00:00,1162
2017-10-12 01:00:00,1083
2017-10-12 02:00:00,1273
2017-10-12 03:00:00,965
2017-10-12 04:00:00,918
2017-10-12 05:00:00,1205
2017-10-12 06:00:00,1110
2017-10-12 07:00:00,1172
2017-10-12 08:00:00,1395
2017-10-12 09:00:00,1356
2017-10-12 10:00:00,1265
2017-10-12 11:00:00,1442
2017-10-12 12:00:00,1587
2017-10-12 13:00:00,2225
2017-10-12 14:00:00,1638
2017-10-12 15:00:00,2037
2017-10-12 16:00:00,2010
2017-10-12 17:00:00,2101
2017-10-12 18:00:00,1515
2017-10-12 19:00:00,1466
2017-10-12 20:00:00,1504
2017-10-12 21:00:00,1494
2017-10-12 22:00:00,1051
2017-10-12 23:00:00,1166
