2017-08-09 00:00:00,142
2017-08-09 01:00:00,183
2017-08-09 02:00:00,142
2017-08-09 03:00:00,170
2017-08-09 04:00:00,137
2017-08-09 05:00:00,136
2017-08-09 06:00:00,207
2017-08-09 07:00:00,183
2017-08-09 08:00:00,197
2017-08-09 09:00:00,240
2017-08-09 10:00:00,245
2017-08-09 11:00:00,262
2017-08-09 12:00:00,239
2017-08-09 13:00:00,245
2017-08-09 14:00:00,339
2017-08-09 15:00:00,616
2017-08-09 16:00:00,471
2017-08-09 17:00:00,559
2017-08-09 18:00:00,281
2017-08-09 19:00:00,331
2017-08-09 20:00:00,282
2017-08-09 21:00:00,628
2017-08-09 22:00:00,231
2017-08-09 23:00:00,216
