2015-12-28 00:00:00,273
2015-12-28 01:00:00,270
2015-12-28 02:00:00,266
2015-12-28 03:00:00,273
2015-12-28 04:00:00,271
2015-12-28 05:00:00,272
2015-12-28 06:00:00,366
2015-12-28 07:00:00,189
2015-12-28 08:00:00,340
2015-12-28 09:00:00,253
2015-12-28 10:00:00,1242
2015-12-28 11:00:00,270
2015-12-28 12:00:00,187
2015-12-28 13:00:00,272
2015-12-28 14:00:00,322
2015-12-28 15:00:00,271
2015-12-28 16:00:00,272
2015-12-28 17:00:00,269
2015-12-28 18:00:00,280
2015-12-28 19:00:00,278
2015-12-28 20:00:00,270
2015-12-28 21:00:00,271
2015-12-28 22:00:00,272
2015-12-28 23:00:00,273
