2015-11-06 00:00:00,270
2015-11-06 01:00:00,273
2015-11-06 02:00:00,257
2015-11-06 03:00:00,276
2015-11-06 04:00:00,277
2015-11-06 05:00:00,274
2015-11-06 06:00:00,204
2015-11-06 07:00:00,274
2015-11-06 08:00:00,276
2015-11-06 09:00:00,308
2015-11-06 10:00:00,274
2015-11-06 11:00:00,275
2015-11-06 12:00:00,272
2015-11-06 13:00:00,271
2015-11-06 14:00:00,270
2015-11-06 15:00:00,730
2015-11-06 16:00:00,618
2015-11-06 17:00:00,257
2015-11-06 18:00:00,272
2015-11-06 19:00:00,270
2015-11-06 20:00:00,271
2015-11-06 21:00:00,272
2015-11-06 22:00:00,278
2015-11-06 23:00:00,270
