2015-11-15 00:00:00,270
2015-11-15 01:00:00,556
2015-11-15 02:00:00,270
2015-11-15 03:00:00,270
2015-11-15 04:00:00,275
2015-11-15 05:00:00,273
2015-11-15 06:00:00,276
2015-11-15 07:00:00,278
2015-11-15 08:00:00,1236
2015-11-15 09:00:00,548
2015-11-15 10:00:00,274
2015-11-15 11:00:00,257
2015-11-15 12:00:00,272
2015-11-15 13:00:00,269
2015-11-15 14:00:00,275
2015-11-15 15:00:00,273
2015-11-15 16:00:00,814
2015-11-15 17:00:00,270
2015-11-15 18:00:00,269
2015-11-15 19:00:00,273
2015-11-15 20:00:00,275
2015-11-15 21:00:00,275
2015-11-15 22:00:00,271
2015-11-15 23:00:00,273
