2016-10-08 00:00:00,905
2016-10-08 01:00:00,480
2016-10-08 02:00:00,363
2016-10-08 03:00:00,353
2016-10-08 04:00:00,420
2016-10-08 05:00:00,376
2016-10-08 06:00:00,472
2016-10-08 07:00:00,535
2016-10-08 08:00:00,446
2016-10-08 09:00:00,438
2016-10-08 10:00:00,404
2016-10-08 11:00:00,410
2016-10-08 12:00:00,457
2016-10-08 13:00:00,375
2016-10-08 14:00:00,384
2016-10-08 15:00:00,430
2016-10-08 16:00:00,424
2016-10-08 17:00:00,377
2016-10-08 18:00:00,430
2016-10-08 19:00:00,395
2016-10-08 20:00:00,400
2016-10-08 21:00:00,399
2016-10-08 22:00:00,348
2016-10-08 23:00:00,369
