2016-12-14 00:00:00,1251
2016-12-14 01:00:00,894
2016-12-14 02:00:00,840
2016-12-14 03:00:00,624
2016-12-14 04:00:00,679
2016-12-14 05:00:00,635
2016-12-14 06:00:00,598
2016-12-14 07:00:00,615
2016-12-14 08:00:00,588
2016-12-14 09:00:00,519
2016-12-14 10:00:00,526
2016-12-14 11:00:00,534
2016-12-14 12:00:00,540
2016-12-14 13:00:00,536
2016-12-14 14:00:00,850
2016-12-14 15:00:00,1070
2016-12-14 16:00:00,955
2016-12-14 17:00:00,933
2016-12-14 18:00:00,920
2016-12-14 19:00:00,1125
2016-12-14 20:00:00,983
2016-12-14 21:00:00,1343
2016-12-14 22:00:00,1123
2016-12-14 23:00:00,1210
