2016-12-26 00:00:00,789
2016-12-26 01:00:00,876
2016-12-26 02:00:00,844
2016-12-26 03:00:00,789
2016-12-26 04:00:00,789
2016-12-26 05:00:00,741
2016-12-26 06:00:00,954
2016-12-26 07:00:00,873
2016-12-26 08:00:00,1039
2016-12-26 09:00:00,1154
2016-12-26 10:00:00,1266
2016-12-26 11:00:00,1201
2016-12-26 12:00:00,1364
2016-12-26 13:00:00,1306
2016-12-26 14:00:00,1381
2016-12-26 15:00:00,1522
2016-12-26 16:00:00,1345
2016-12-26 17:00:00,1233
2016-12-26 18:00:00,1237
2016-12-26 19:00:00,1183
2016-12-26 20:00:00,1202
2016-12-26 21:00:00,1111
2016-12-26 22:00:00,916
2016-12-26 23:00:00,882
