2016-10-26 00:00:00,324
2016-10-26 01:00:00,371
2016-10-26 02:00:00,303
2016-10-26 03:00:00,238
2016-10-26 04:00:00,262
2016-10-26 05:00:00,310
2016-10-26 06:00:00,302
2016-10-26 07:00:00,337
2016-10-26 08:00:00,332
2016-10-26 09:00:00,406
2016-10-26 10:00:00,490
2016-10-26 11:00:00,422
2016-10-26 12:00:00,449
2016-10-26 13:00:00,626
2016-10-26 14:00:00,573
2016-10-26 15:00:00,506
2016-10-26 16:00:00,402
2016-10-26 17:00:00,388
2016-10-26 18:00:00,417
2016-10-26 19:00:00,406
2016-10-26 20:00:00,387
2016-10-26 21:00:00,350
2016-10-26 22:00:00,313
2016-10-26 23:00:00,294
