2016-10-15 00:00:00,243
2016-10-15 01:00:00,232
2016-10-15 02:00:00,222
2016-10-15 03:00:00,139
2016-10-15 04:00:00,142
2016-10-15 05:00:00,193
2016-10-15 06:00:00,202
2016-10-15 07:00:00,224
2016-10-15 08:00:00,205
2016-10-15 09:00:00,225
2016-10-15 10:00:00,314
2016-10-15 11:00:00,308
2016-10-15 12:00:00,266
2016-10-15 13:00:00,283
2016-10-15 14:00:00,291
2016-10-15 15:00:00,285
2016-10-15 16:00:00,267
2016-10-15 17:00:00,239
2016-10-15 18:00:00,297
2016-10-15 19:00:00,248
2016-10-15 20:00:00,268
2016-10-15 21:00:00,208
2016-10-15 22:00:00,194
2016-10-15 23:00:00,195
